order-time,product,price,quantity
2019-04-12 19:07:00,Korma - Lamb,8.95,1
2019-04-12 18:54:00,Korma - Chicken,8.95,1
2019-04-12 18:54:00,Lamb Tikka Jalfrezi,8.95,1
2019-04-12 18:51:00,Chicken Tikka Masala,8.95,1
2019-04-12 18:47:00,Korma - Chicken,8.95,2
2019-04-12 18:17:00,Lamb Tikka Masala,8.95,1
2019-04-12 18:17:00,Korma - Chicken,8.95,1
2019-04-12 18:17:00,Lamb Tikka Jalfrezi,8.95,1
2019-04-12 18:02:00,Paneer Tikka Masala,8.95,1
2019-04-12 16:52:00,Bhuna - Lamb,8.95,1
2019-04-12 16:52:00,Chicken Tikka Masala,8.95,1
2019-04-12 16:40:00,Chicken Tikka Chilli Masala,8.95,1
2019-04-12 16:21:00,Tandoori Chicken (Main),8.95,1
2019-04-11 18:44:00,Chicken Tikka Masala,8.95,1
2019-04-11 18:44:00,Paneer Tikka Masala,8.95,1
2019-04-11 17:40:00,Chicken Tikka Masala,8.95,1
2019-04-10 20:45:00,Paneer Tikka Masala,8.95,1
2019-04-10 20:45:00,Chicken Tikka Jalfrezi,8.95,1
2019-04-10 20:44:00,Bhuna - Lamb,8.95,1
2019-04-10 20:04:00,Korma - Chicken,8.95,1
2019-04-10 19:57:00,Lamb Tikka Jalfrezi,8.95,1
2019-04-10 19:43:00,Paneer Tikka Masala,8.95,1
2019-04-09 20:42:00,Dhansak - Chicken,8.95,1
2019-04-09 20:29:00,Lamb Tikka Masala,8.95,1
2019-04-09 12:39:00,Paneer Tikka Masala,8.95,1
2019-04-08 19:43:00,Dhansak - Chicken Tikka,8.95,1
2019-04-08 19:28:00,Dupiaza - Lamb,8.95,1
2019-04-08 18:20:00,Lamb Tikka Pasanda,8.95,1
2019-04-08 18:19:00,Dhansak - Chicken,8.95,1
2019-04-08 15:09:00,Chicken Tikka Masala,8.95,2
2019-04-07 22:42:00,Tandoori Chicken (Main),8.95,2
2019-04-07 22:42:00,Lamb Karahi,8.95,1
2019-04-07 21:40:00,Bhuna - Lamb,8.95,1
2019-04-07 20:51:00,Chicken Tikka Masala,8.95,1
2019-04-07 19:38:00,Korma - Chicken,8.95,1
2019-04-07 19:04:00,Chicken Tikka (Main),8.95,1
2019-04-07 19:04:00,Bhuna - Chicken Tikka,8.95,1
2019-04-07 17:12:00,Lamb Tikka Masala,8.95,1
2019-04-07 17:12:00,Dhansak - Lamb,8.95,1
2019-04-07 13:57:00,Chicken Tikka Jalfrezi,8.95,1
2019-04-07 12:10:00,Lamb Karahi,8.95,1
2019-04-06 22:20:00,Paneer Tikka Masala,8.95,1
2019-04-06 22:20:00,Chicken Tikka Chilli Masala,8.95,1
2019-04-06 20:42:00,Lamb Tikka Masala,8.95,1
2019-04-06 20:14:00,Korma - Chicken,8.95,2
2019-04-06 20:13:00,Chicken Tikka (Main),8.95,1
2019-04-06 20:13:00,Chicken Tikka Masala,8.95,1
2019-04-06 20:08:00,Bhuna - Chicken,8.95,1
2019-04-06 20:07:00,Chicken Tikka (Main),8.95,1
2019-04-06 19:27:00,Korma - Chicken,8.95,1
2019-04-06 19:27:00,Chicken Tikka Masala,8.95,1
2019-04-06 19:23:00,Chicken Tikka Masala,8.95,1
2019-04-06 19:18:00,Korma - Chicken Tikka,8.95,1
2019-04-06 19:18:00,Saag - Lamb,8.95,1
2019-04-06 19:15:00,Dupiaza - Chicken,8.95,2
2019-04-06 19:04:00,Lamb Tikka Masala,8.95,1
2019-04-06 18:43:00,Chicken Tikka Masala,8.95,1
2019-04-06 18:43:00,Rogon - Lamb,8.95,1
2019-04-06 18:32:00,Chicken Tikka (Main),8.95,1
2019-04-06 18:32:00,Chicken Tikka Masala,8.95,2
2019-04-06 18:32:00,Saag - Lamb,8.95,1
2019-04-06 18:30:00,Chicken Karahi,8.95,1
2019-04-06 18:30:00,Chicken Tikka (Main),8.95,1
2019-04-06 18:07:00,Korma - Chicken,8.95,2
2019-04-06 18:07:00,Chicken Tikka Masala,8.95,1
2019-04-06 18:05:00,Chicken Tikka Jalfrezi,8.95,1
2019-04-06 17:46:00,Lamb Tikka (Main),8.95,1
2019-04-06 16:52:00,Chicken Tikka Jeera,8.95,1
2019-04-06 16:52:00,Bhuna - Chicken,8.95,1
2019-04-06 16:52:00,Lamb Tikka Masala,8.95,1
2019-04-06 14:30:00,Chicken Tikka Masala,8.95,1
2019-04-06 13:31:00,Korma - Chicken,8.95,1
2019-04-06 13:31:00,Saag - Lamb,8.95,2
2019-04-06 13:31:00,Chicken Tikka Masala,8.95,1
2019-04-05 21:30:00,Chicken Tikka Masala,8.95,1
2019-04-05 21:30:00,Korma - Chicken,8.95,1
2019-04-05 20:53:00,Lamb Tikka (Main),8.95,1
2019-04-05 20:53:00,Chicken Tikka Masala,8.95,1
2019-04-05 20:53:00,Chicken Tikka Jalfrezi,8.95,1
2019-04-05 20:36:00,Chicken Tikka Masala,8.95,1
2019-04-05 20:36:00,Bhuna - Chicken Tikka,8.95,1
2019-04-05 20:36:00,Rogon - Chicken,8.95,1
2019-04-05 20:03:00,Chicken Tikka Masala,8.95,1
2019-04-05 19:53:00,Korma - Lamb,8.95,1
2019-04-05 19:37:00,Chicken Tikka Masala,8.95,1
2019-04-05 19:03:00,Korma - Chicken,8.95,1
2019-04-05 18:58:00,Korma - Chicken,8.95,1
2019-04-05 18:46:00,Lamb Tikka Jalfrezi,8.95,1
2019-04-05 18:45:00,Chicken Tikka Masala,8.95,1
2019-04-05 18:45:00,Tandoori Chicken Masala,8.95,1
2019-04-05 18:45:00,Korma - Chicken,8.95,2
2019-04-05 18:30:00,Bhuna - Chicken,8.95,1
2019-04-05 18:30:00,Chicken Tikka Pasanda,8.95,1
2019-04-05 18:22:00,Chicken Tikka Masala,8.95,1
2019-04-05 18:22:00,Korma - Chicken,8.95,1
2019-04-05 18:20:00,Dupiaza - Chicken,8.95,1
2019-04-05 18:16:00,Korma - Chicken,8.95,2
2019-04-05 18:07:00,Chicken Tikka Pasanda,8.95,1
2019-04-05 17:50:00,Bhuna - Chicken,8.95,1
2019-04-05 17:50:00,Korma - Chicken,8.95,1
2019-04-05 17:40:00,Rogon - Chicken,8.95,1
2019-04-05 17:40:00,Chicken Tikka Chilli Masala,8.95,1
2019-04-05 17:29:00,Dupiaza - Chicken,8.95,1
2019-04-04 21:07:00,Korma - Chicken,8.95,1
2019-04-04 18:33:00,Lamb Karahi,8.95,1
2019-04-04 18:26:00,Chicken Tikka (Main),8.95,1
2019-04-04 17:46:00,Dhansak - Lamb,8.95,1
2019-04-04 17:46:00,Dhansak - Chicken,8.95,1
2019-04-03 20:05:00,Korma - Chicken,8.95,1
2019-04-03 19:14:00,Chicken Tikka Masala,8.95,1
2019-04-03 18:52:00,Chicken Tikka Garlic,8.95,1
2019-04-03 18:49:00,Dupiaza - Chicken,8.95,1
2019-04-03 16:42:00,Chicken Tikka Masala,8.95,1
2019-04-02 20:49:00,Korma - Chicken,8.95,1
2019-04-02 19:46:00,Bhuna - Chicken,8.95,1
2019-04-02 19:46:00,Korma - Chicken,8.95,1
2019-04-02 19:34:00,Paneer Tikka Masala,8.95,1
2019-04-02 18:58:00,Chicken Tikka Masala,8.95,1
2019-04-02 18:58:00,Korma - Chicken,8.95,1
2019-04-02 12:15:00,Saag - Lamb,8.95,1
2019-04-02 12:15:00,Korma - Chicken,8.95,1
2019-04-01 18:53:00,Pathia - Chicken Tikka,8.95,1
2019-04-01 17:52:00,Saag - Chicken,8.95,1
2019-04-01 17:52:00,Pathia - Chicken,8.95,1
2019-04-01 17:23:00,Chicken Tikka Chilli Masala,8.95,1
2019-04-01 17:23:00,Paneer Tikka Masala,8.95,1
2019-03-31 20:08:00,Chicken Tikka Masala,8.95,1
2019-03-31 19:47:00,Korma - Chicken,8.95,2
2019-03-31 19:47:00,Chicken Tikka Masala,8.95,1
2019-03-31 19:36:00,Korma - Chicken,8.95,2
2019-03-31 19:06:00,Chicken Tikka Masala,8.95,1
2019-03-31 19:03:00,Saag - Lamb,8.95,1
2019-03-31 18:48:00,Chicken Tikka (Main),8.95,1
2019-03-31 18:48:00,Bhuna - Chicken Tikka,8.95,1
2019-03-31 18:48:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-31 18:17:00,Bhuna - Chicken Tikka,8.95,1
2019-03-31 18:12:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-31 18:04:00,Chicken Tikka Masala,8.95,1
2019-03-31 17:57:00,Chicken Tikka Masala,8.95,1
2019-03-31 17:53:00,Korma - Chicken,8.95,1
2019-03-31 15:02:00,Tandoori Chicken (Main),8.95,1
2019-03-30 21:00:00,Paneer Tikka Masala,8.95,1
2019-03-30 20:18:00,Dhansak - Chicken,8.95,1
2019-03-30 19:58:00,Dupiaza - Chicken Tikka,8.95,1
2019-03-30 19:58:00,Rogon - Chicken Tikka,8.95,1
2019-03-30 19:50:00,Chicken Tikka (Main),8.95,1
2019-03-30 19:43:00,Chicken Tikka (Main),8.95,1
2019-03-30 19:27:00,Dhansak - Lamb,8.95,1
2019-03-30 19:27:00,Korma - Lamb,8.95,1
2019-03-30 19:27:00,Lamb Tikka Masala,8.95,1
2019-03-30 19:10:00,Chicken Tikka (Main),8.95,1
2019-03-30 19:05:00,Korma - Lamb,8.95,1
2019-03-30 18:52:00,Rogon - Lamb,8.95,1
2019-03-30 18:52:00,Saag - Lamb,8.95,1
2019-03-30 18:52:00,Dhansak - Chicken Tikka,8.95,1
2019-03-30 18:52:00,Chicken Tikka Jeera,8.95,1
2019-03-30 18:51:00,Bhuna - Chicken,8.95,1
2019-03-30 18:51:00,Chicken Tikka Pasanda,8.95,1
2019-03-30 18:51:00,Lamb Tikka Pasanda,8.95,1
2019-03-30 18:50:00,Dhansak - Chicken,8.95,1
2019-03-30 18:31:00,Madras - Prawn,8.95,1
2019-03-30 18:31:00,Korma - Chicken,8.95,1
2019-03-30 18:11:00,Chicken Tikka Masala,8.95,1
2019-03-30 18:11:00,Chicken Tikka Masala,8.95,1
2019-03-30 18:11:00,Chicken Karahi,8.95,1
2019-03-30 18:11:00,Bhuna - Chicken,8.95,1
2019-03-30 18:10:00,Chicken Tikka Masala,8.95,1
2019-03-30 18:08:00,Korma - Chicken Tikka,8.95,1
2019-03-30 17:55:00,Chicken Tikka Masala,8.95,1
2019-03-30 17:45:00,Rogon - Lamb,8.95,1
2019-03-30 17:37:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-30 17:35:00,Korma - Chicken,8.95,1
2019-03-29 21:59:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-29 21:36:00,Korma - Chicken,8.95,1
2019-03-29 21:36:00,Chicken Tikka Masala,8.95,1
2019-03-29 21:36:00,Chicken Tikka Chilli Masala,8.95,1
2019-03-29 20:09:00,Chicken Tikka Masala,8.95,1
2019-03-29 20:09:00,Korma - Chicken,8.95,1
2019-03-29 20:00:00,Tandoori Chicken (Main),8.95,1
2019-03-29 20:00:00,Chicken Tikka Masala,8.95,2
2019-03-29 19:33:00,Bhuna - Chicken Tikka,8.95,2
2019-03-29 19:21:00,Bhuna - Chicken,8.95,1
2019-03-29 19:20:00,Paneer Tikka Masala,8.95,1
2019-03-29 19:19:00,Chicken Tikka Masala,8.95,1
2019-03-29 19:11:00,Tandoori Chicken (Main),8.95,1
2019-03-29 19:10:00,Korma - Chicken,8.95,1
2019-03-29 19:03:00,Korma - Chicken,8.95,2
2019-03-29 19:01:00,Chicken Tikka Chilli Masala,8.95,2
2019-03-29 18:57:00,Chicken Tikka Pasanda,8.95,1
2019-03-29 18:43:00,Bhuna - Lamb,8.95,1
2019-03-29 18:43:00,Chicken Tikka (Main),8.95,1
2019-03-29 18:31:00,Chicken Tikka Masala,8.95,1
2019-03-29 18:21:00,Vindaloo - Prawn,8.95,1
2019-03-29 18:21:00,Chicken Tikka Pasanda,8.95,1
2019-03-29 18:21:00,Rogon - Chicken Tikka,8.95,1
2019-03-29 18:12:00,Korma - Chicken,8.95,3
2019-03-29 18:06:00,Lamb Karahi,8.95,1
2019-03-29 18:06:00,Saag - Chicken,8.95,1
2019-03-29 17:57:00,Bhuna - Chicken,8.95,1
2019-03-29 17:57:00,Chicken Tikka Pasanda,8.95,1
2019-03-29 17:42:00,Korma - Chicken,8.95,2
2019-03-29 17:42:00,Saag - Lamb,8.95,1
2019-03-29 15:22:00,Korma - Chicken,8.95,2
2019-03-29 15:22:00,Saag - Lamb,8.95,1
2019-03-29 12:08:00,Tandoori Chicken (Main),8.95,1
2019-03-29 12:02:00,Curry - Prawn,8.95,1
2019-03-29 11:41:00,Chicken Tikka (Main),8.95,2
2019-03-29 11:41:00,Chicken Tikka Masala,8.95,2
2019-03-29 11:41:00,Paneer Tikka Masala,8.95,1
2019-03-28 20:04:00,Dhansak - Chicken,8.95,1
2019-03-28 19:22:00,Bhuna - Chicken,8.95,1
2019-03-28 19:22:00,Lamb Tikka Masala,8.95,1
2019-03-28 19:19:00,Bhuna - Chicken,8.95,1
2019-03-28 19:07:00,Lamb Tikka (Main),8.95,1
2019-03-28 19:07:00,Chicken Tikka Masala,8.95,1
2019-03-28 18:40:00,Lamb Tikka (Main),8.95,1
2019-03-28 18:39:00,Chicken Tikka Masala,8.95,1
2019-03-28 18:39:00,Paneer Tikka Masala,8.95,1
2019-03-28 18:33:00,Chicken Tikka Masala,8.95,1
2019-03-28 18:33:00,Paneer Tikka Masala,8.95,1
2019-03-28 18:26:00,Chicken Tikka Masala,8.95,1
2019-03-28 17:21:00,Chicken Tikka Masala,8.95,2
2019-03-28 17:06:00,Chicken Tikka Pasanda,8.95,1
2019-03-28 17:06:00,Bhuna - Chicken,8.95,1
2019-03-28 13:46:00,Lamb Tikka Pasanda,8.95,1
2019-03-27 21:38:00,Chicken Tikka Masala,8.95,1
2019-03-27 21:36:00,Dupiaza - Chicken,8.95,1
2019-03-27 20:21:00,Rogon - Lamb,8.95,1
2019-03-27 20:21:00,Tandoori Chicken (Main),8.95,1
2019-03-27 19:52:00,Curry - Prawn,8.95,1
2019-03-27 19:09:00,Chicken Tikka Masala,8.95,1
2019-03-27 18:32:00,Korma - Chicken,8.95,1
2019-03-27 18:32:00,Lamb Tikka Masala,8.95,1
2019-03-27 18:06:00,Bhuna - Chicken,8.95,1
2019-03-27 15:12:00,Korma - Chicken,8.95,1
2019-03-26 18:42:00,Chicken Tikka Masala,8.95,1
2019-03-25 18:34:00,Chicken Tikka Masala,8.95,1
2019-03-25 18:34:00,Lamb Tikka Jalfrezi,8.95,1
2019-03-24 20:17:00,Korma - Chicken,8.95,1
2019-03-24 20:17:00,Korma - Lamb,8.95,1
2019-03-24 19:14:00,Paneer Tikka Masala,8.95,1
2019-03-24 18:57:00,Lamb Karahi,8.95,1
2019-03-24 18:48:00,Dhansak - Chicken,8.95,1
2019-03-24 18:41:00,Bhuna - Lamb,8.95,1
2019-03-24 17:45:00,Chicken Tikka Masala,8.95,2
2019-03-24 17:09:00,Bhuna - Lamb,8.95,1
2019-03-23 20:56:00,Chicken Karahi,8.95,1
2019-03-23 20:56:00,Bhuna - Chicken,8.95,1
2019-03-23 20:07:00,Chicken Tikka Masala,8.95,2
2019-03-23 20:07:00,Korma - Chicken,8.95,1
2019-03-23 19:51:00,Chicken Tikka Masala,8.95,1
2019-03-23 19:51:00,Dupiaza - Chicken,8.95,1
2019-03-23 19:49:00,Chicken Tikka Masala,8.95,1
2019-03-23 19:45:00,Chicken Tikka (Main),8.95,2
2019-03-23 19:35:00,Chicken Tikka (Main),8.95,1
2019-03-23 19:35:00,Chicken Tikka Masala,8.95,1
2019-03-23 19:09:00,Chicken Tikka Masala,8.95,1
2019-03-23 19:06:00,Dupiaza - Chicken,8.95,2
2019-03-23 19:02:00,Chicken Tikka (Main),8.95,1
2019-03-23 19:02:00,Saag - Lamb,8.95,1
2019-03-23 18:46:00,Korma - Chicken Tikka,8.95,1
2019-03-23 18:46:00,Chicken Tikka Masala,8.95,1
2019-03-23 18:44:00,Chicken Tikka (Main),8.95,1
2019-03-23 18:44:00,Paneer Tikka Masala,8.95,1
2019-03-23 18:43:00,Chicken Tikka Masala,8.95,2
2019-03-23 18:36:00,Korma - Chicken,8.95,1
2019-03-23 18:22:00,Lamb Tikka (Main),8.95,1
2019-03-23 18:22:00,Lamb Tikka Masala,8.95,1
2019-03-23 18:22:00,Chicken Tikka Masala,8.95,1
2019-03-23 18:05:00,Chicken Tikka Masala,8.95,1
2019-03-23 18:01:00,Bhuna - Lamb,8.95,1
2019-03-23 17:16:00,Tandoori Chicken (Main),8.95,1
2019-03-23 17:10:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-22 20:57:00,Korma - Chicken,8.95,1
2019-03-22 19:34:00,Chicken Tikka Garlic,8.95,1
2019-03-22 19:14:00,Korma - Chicken,8.95,1
2019-03-22 18:50:00,Lamb Tikka Jalfrezi,8.95,1
2019-03-22 18:43:00,Chicken Tikka Masala,8.95,1
2019-03-22 18:43:00,Pathia - Lamb,8.95,1
2019-03-22 18:40:00,Chicken Tikka (Main),8.95,4
2019-03-22 18:31:00,Chicken Tikka (Main),8.95,1
2019-03-22 18:31:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-22 18:31:00,Bhuna - Chicken Tikka,8.95,1
2019-03-22 18:27:00,Paneer Tikka Masala,8.95,1
2019-03-22 18:19:00,Bhuna - Chicken,8.95,1
2019-03-22 18:17:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-22 17:27:00,Tandoori Chicken (Main),8.95,1
2019-03-22 17:26:00,Rogon - Chicken,8.95,1
2019-03-21 20:14:00,Korma - Chicken,8.95,2
2019-03-21 18:24:00,Korma - Chicken Tikka,8.95,1
2019-03-21 18:24:00,Dupiaza - Chicken,8.95,1
2019-03-21 17:44:00,Chicken Tikka Masala,8.95,1
2019-03-21 17:44:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-20 22:23:00,Korma - Chicken,8.95,1
2019-03-20 19:59:00,Korma - Chicken,8.95,1
2019-03-20 19:06:00,Chicken Tikka Masala,8.95,1
2019-03-20 18:56:00,Chicken Tikka Masala,8.95,1
2019-03-20 18:56:00,Dhansak - Chicken,8.95,1
2019-03-20 18:34:00,Chicken Tikka Masala,8.95,1
2019-03-20 18:34:00,Chicken Tikka Garlic,8.95,1
2019-03-20 18:05:00,Saag - Chicken,8.95,1
2019-03-20 18:01:00,Korma - Chicken,8.95,2
2019-03-20 18:01:00,Chicken Tikka Masala,8.95,1
2019-03-19 19:57:00,Lamb Tikka Chilli Masala,8.95,1
2019-03-19 19:56:00,Korma - Chicken,8.95,1
2019-03-19 18:45:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-19 18:30:00,Chicken Tikka (Main),8.95,1
2019-03-19 18:30:00,Pathia - Chicken,8.95,1
2019-03-19 15:19:00,Dupiaza - Chicken,8.95,1
2019-03-19 15:19:00,Korma - Chicken,8.95,1
2019-03-18 19:23:00,Saag - Chicken,8.95,1
2019-03-18 19:23:00,Korma - Chicken,8.95,1
2019-03-18 19:18:00,Chicken Tikka (Main),8.95,1
2019-03-18 18:20:00,Tandoori Chicken Masala,8.95,1
2019-03-17 18:51:00,Chicken Tikka (Main),8.95,1
2019-03-17 18:51:00,Paneer Tikka Masala,8.95,1
2019-03-17 18:35:00,Korma - Chicken,8.95,1
2019-03-17 18:22:00,Lamb Tikka Masala,8.95,1
2019-03-17 18:22:00,Chicken Karahi,8.95,1
2019-03-17 17:42:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-17 17:41:00,Bhuna - Chicken,8.95,1
2019-03-17 13:18:00,Chicken Tikka Chilli Masala,8.95,1
2019-03-17 12:04:00,Chicken Tikka Masala,8.95,1
2019-03-17 12:04:00,Chicken Tikka Pasanda,8.95,1
2019-03-17 12:04:00,Rogon - Lamb,8.95,1
2019-03-16 21:07:00,Korma - Chicken,8.95,1
2019-03-16 20:38:00,Chicken Tikka Masala,8.95,2
2019-03-16 20:22:00,Korma - Chicken,8.95,1
2019-03-16 20:22:00,Pathia - Lamb,8.95,1
2019-03-16 20:22:00,Methi - Chicken,8.95,1
2019-03-16 19:59:00,Chicken Tikka (Main),8.95,1
2019-03-16 19:48:00,Dhansak - Lamb,8.95,1
2019-03-16 19:11:00,Korma - Chicken,8.95,1
2019-03-16 19:09:00,Dhansak - Chicken,8.95,1
2019-03-16 19:00:00,Dupiaza - Chicken,8.95,2
2019-03-16 19:00:00,Dhansak - Lamb,8.95,1
2019-03-16 18:39:00,Chicken Tikka (Main),8.95,1
2019-03-16 18:39:00,Chicken Tikka Masala,8.95,1
2019-03-16 18:39:00,Korma - Chicken,8.95,2
2019-03-16 18:32:00,Bhuna - Chicken Tikka,8.95,1
2019-03-16 18:16:00,Curry - Prawn,8.95,1
2019-03-16 18:13:00,Bhuna - Lamb,8.95,1
2019-03-16 17:51:00,Chicken Tikka Masala,8.95,1
2019-03-16 17:46:00,Chicken Tikka Masala,8.95,1
2019-03-16 17:35:00,Chicken Tikka Chilli Masala,8.95,2
2019-03-16 13:31:00,Saag - Chicken,8.95,1
2019-03-16 13:31:00,Chicken Tikka (Main),8.95,1
2019-03-15 20:22:00,Chicken Tikka (Main),8.95,1
2019-03-15 20:22:00,Chicken Tikka Masala,8.95,1
2019-03-15 19:55:00,Chicken Tikka Masala,8.95,1
2019-03-15 19:31:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-15 19:31:00,Chicken Tikka (Main),8.95,1
2019-03-15 19:31:00,Bhuna - Chicken Tikka,8.95,1
2019-03-15 19:04:00,Chicken Tikka Masala,8.95,1
2019-03-15 19:02:00,Chicken Tikka (Main),8.95,1
2019-03-15 18:56:00,Saag - Chicken Tikka,8.95,1
2019-03-15 18:56:00,Bhuna - Lamb,8.95,1
2019-03-15 18:53:00,Chicken Tikka Pasanda,8.95,1
2019-03-15 18:50:00,Bhuna - Chicken,8.95,1
2019-03-15 18:42:00,Curry - Prawn,8.95,1
2019-03-15 18:40:00,Korma - Chicken,8.95,3
2019-03-15 17:54:00,Curry - Prawn,8.95,1
2019-03-14 19:50:00,Chicken Tikka Pasanda,8.95,1
2019-03-14 19:11:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-14 18:26:00,Chicken Tikka Masala,8.95,2
2019-03-14 12:37:00,Dupiaza - Chicken,8.95,1
2019-03-14 12:37:00,Korma - Chicken,8.95,1
2019-03-13 19:42:00,Chicken Karahi,8.95,1
2019-03-13 19:37:00,Chicken Tikka Masala,8.95,1
2019-03-13 19:34:00,Lamb Tikka (Main),8.95,1
2019-03-13 18:59:00,Mushroom - Chicken,8.95,1
2019-03-13 18:59:00,Korma - Chicken,8.95,1
2019-03-13 18:43:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-13 18:35:00,Chicken Tikka Masala,8.95,1
2019-03-13 18:35:00,Korma - Chicken,8.95,1
2019-03-13 18:35:00,Bhuna - Lamb,8.95,1
2019-03-13 17:38:00,Dhansak - Chicken,8.95,1
2019-03-13 17:19:00,Tandoori Chicken Masala,8.95,1
2019-03-12 20:22:00,Korma - Chicken,8.95,1
2019-03-12 19:57:00,Bhuna - Lamb,8.95,1
2019-03-12 19:53:00,Lamb Tikka Jalfrezi,8.95,1
2019-03-12 19:35:00,Chicken Karahi,8.95,1
2019-03-12 19:35:00,Chicken Tikka Masala,8.95,1
2019-03-12 19:35:00,Korma - Chicken,8.95,1
2019-03-12 19:05:00,Korma - Chicken,8.95,1
2019-03-12 18:54:00,Korma - Chicken,8.95,1
2019-03-11 20:24:00,Bhuna - Chicken Tikka,8.95,1
2019-03-11 18:56:00,Chicken Tikka (Main),8.95,1
2019-03-11 18:56:00,Saag - Lamb,8.95,1
2019-03-11 18:09:00,Korma - Chicken,8.95,1
2019-03-10 21:26:00,Chicken Tikka Masala,8.95,1
2019-03-10 20:58:00,Chicken Tikka (Main),8.95,1
2019-03-10 20:02:00,Chicken Tikka Masala,8.95,1
2019-03-10 19:13:00,Dhansak - Lamb,8.95,1
2019-03-10 19:13:00,Chicken Tikka (Main),8.95,2
2019-03-10 18:44:00,Chicken Tikka Masala,8.95,1
2019-03-10 18:12:00,Chicken Tikka (Main),8.95,1
2019-03-10 18:08:00,Chicken Tikka Masala,8.95,2
2019-03-10 18:08:00,Korma - Chicken,8.95,1
2019-03-10 18:04:00,Chicken Tikka Pasanda,8.95,1
2019-03-10 18:04:00,Pathia - Chicken Tikka,8.95,1
2019-03-10 17:40:00,Chicken Tikka Masala,8.95,1
2019-03-10 17:18:00,Korma - Chicken,8.95,1
2019-03-10 13:42:00,Lamb Tikka Masala,8.95,1
2019-03-10 11:59:00,Chicken Tikka (Main),8.95,1
2019-03-10 11:59:00,Lamb Tikka Masala,8.95,1
2019-03-10 11:59:00,Lamb Karahi,8.95,1
2019-03-09 20:14:00,Korma - Chicken,8.95,1
2019-03-09 19:37:00,Chicken Tikka Masala,8.95,1
2019-03-09 19:37:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-09 19:24:00,Tandoori Chicken (Main),8.95,1
2019-03-09 19:12:00,Korma - Chicken,8.95,1
2019-03-09 18:47:00,Chicken Tikka Masala,8.95,1
2019-03-09 18:40:00,Chicken Tikka Masala,8.95,1
2019-03-09 18:40:00,Dupiaza - Chicken,8.95,2
2019-03-09 18:40:00,Chicken Tikka (Main),8.95,1
2019-03-09 18:37:00,Chicken Tikka Masala,8.95,1
2019-03-09 18:37:00,Paneer Tikka Masala,8.95,1
2019-03-09 18:37:00,Tandoori Chicken Masala,8.95,1
2019-03-09 18:24:00,Korma - Chicken,8.95,3
2019-03-09 18:21:00,Mushroom - Chicken,8.95,1
2019-03-09 18:17:00,Chicken Tikka Masala,8.95,3
2019-03-09 18:17:00,Chicken Tikka (Main),8.95,2
2019-03-09 18:17:00,Dhansak - Chicken,8.95,1
2019-03-09 18:17:00,Korma - Chicken,8.95,1
2019-03-09 18:00:00,Chicken Tikka (Main),8.95,1
2019-03-09 18:00:00,Chicken Tikka Masala,8.95,1
2019-03-09 18:00:00,Lamb Tikka Jalfrezi,8.95,1
2019-03-09 17:58:00,Pathia - Chicken,8.95,1
2019-03-09 17:35:00,Korma - Chicken,8.95,2
2019-03-09 17:35:00,Saag - Lamb,8.95,1
2019-03-09 16:19:00,Chicken Tikka Masala,8.95,1
2019-03-09 16:19:00,Korma - Chicken,8.95,1
2019-03-08 19:56:00,Lamb Tikka (Main),8.95,1
2019-03-08 19:18:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-08 19:18:00,Bhuna - Chicken Tikka,8.95,1
2019-03-08 19:08:00,Chicken Tikka Pasanda,8.95,1
2019-03-08 19:07:00,Korma - Chicken,8.95,1
2019-03-08 18:55:00,Dhansak - Chicken Tikka,8.95,1
2019-03-08 18:23:00,Dupiaza - Chicken,8.95,1
2019-03-08 18:23:00,Korma - Chicken,8.95,1
2019-03-08 17:59:00,Korma - Chicken,8.95,1
2019-03-08 17:59:00,Chicken Tikka Jalfrezi,8.95,1
2019-03-08 17:52:00,Chicken Tikka Masala,8.95,3
2019-03-08 17:34:00,Sheek Kebab (Main),8.95,1
2019-03-08 17:34:00,Chicken Tikka (Main),8.95,1
2019-03-08 17:34:00,Dupiaza - Chicken,8.95,1
2019-03-08 17:23:00,Chicken Tikka Masala,8.95,1
2019-03-08 17:16:00,Korma - Chicken,8.95,1
2019-03-08 16:56:00,Korma - Chicken,8.95,2
2019-03-07 19:41:00,Korma - Chicken,8.95,1
2019-03-07 19:15:00,Lamb Tikka Masala,8.95,1
2019-03-07 18:48:00,Chicken Tikka Masala,8.95,1
2019-03-07 18:48:00,Chicken Karahi,8.95,1
2019-03-07 18:40:00,Lamb Karahi,8.95,1
2019-03-07 18:40:00,Lamb Tikka Masala,8.95,1
